category,rating,label,review_text,cleaned_review
Home_and_Kitchen_5,5.0,1,They work great. I also use it as a measuring cup for measuring cupcakes.,work great also use measuring cup measuring cupcakes
Home_and_Kitchen_5,5.0,1,Nice fit in the hand.  I love the feel of the fabric.  The colors are just,nice fit hand love feel fabric colors
Home_and_Kitchen_5,4.0,1,Great for the price!  We have had this for a few months now and have used it every,great price months used every
Home_and_Kitchen_5,5.0,1,I bought these for bottling wine.  I love them.  I also like the fact that,bought bottling wine love also like fact
Home_and_Kitchen_5,5.0,1,Good padding and nice quality.  I love the feel of the fabric.  I would buy again,good padding nice quality love feel fabric would buy
Home_and_Kitchen_5,5.0,1,I love this popcorn machine!  I love the popcorn and I will keep my popcorn in this one,love popcorn machine love popcorn keep popcorn one
Home_and_Kitchen_5,3.0,1,Nice but the size of the containers is a little small for a cup of tea.Very pretty.,nice size containers little small cup teavery pretty
Home_and_Kitchen_5,5.0,1,Much easier to use Can't go wrong with this product. I will keep my review for the next,much easier use cant go wrong product keep review next
Home_and_Kitchen_5,5.0,1,Great can opener that looks nice on the countertop. I will keep my opener in the drawer.,great opener looks nice countertop keep opener drawer
Home_and_Kitchen_5,5.0,1,"love it, just wish the handle was more wide. Very good quality.",love wish handle wide good quality
Home_and_Kitchen_5,1.0,1,seems to have a defective seal. The only way to fix it is to just throw the container,seems defective seal way fix throw container
Home_and_Kitchen_5,4.0,1,works great. But boy do I love the fact that you can't just turn it off and off,works great boy love fact cant turn
Home_and_Kitchen_5,5.0,1,"These are sturdy, snap into place, and are very comfortable.

The only reason I gave",sturdy snap place comfortable reason gave
Home_and_Kitchen_5,5.0,1,"These have worked out so well. The only problem is that they are small, and the one I",worked well problem small one
Home_and_Kitchen_5,5.0,0,"Great color and feel, very soft and great price.
I would recommend it.",great color feel soft great price would recommend
Home_and_Kitchen_5,4.0,0,Very small but works if you don't have a lot of space.,small works dont lot space
Home_and_Kitchen_5,1.0,0,Burns the hell out of my hands. Doesn't work at high temps,burns hell hands doesnt work high temps
Home_and_Kitchen_5,5.0,0,Works so fast. replaced the one I broke.,works fast replaced one broke
Home_and_Kitchen_5,5.0,0,This shower curtain is beautiful. Nice fabric. Looks great in my bathroom.,shower curtain beautiful nice fabric looks great bathroom
Home_and_Kitchen_5,4.0,0,Use it at work with our staff of 5. Holding up well.,use work staff holding well
Home_and_Kitchen_5,5.0,0,Great mug! Husband says it is one of his favorites.,great mug husband says one favorites
Home_and_Kitchen_5,5.0,0,Worked out great for the small space I had in my closet!,worked great small space closet
Home_and_Kitchen_5,3.0,0,"Was a gift, so don't know how it is. It is beautiful.",gift dont know beautiful
Home_and_Kitchen_5,5.0,0,"This product actually works. Tried before and after use, definitely a difference.",product actually works tried use definitely difference
Home_and_Kitchen_5,5.0,0,Very happy with the quality of the merchandise and the speedy delivery.,happy quality merchandise speedy delivery
Home_and_Kitchen_5,5.0,0,"American made! Love that, now I just need the matching measuring cups",american made love need matching measuring cups
Home_and_Kitchen_5,3.0,0,Not enough for a whole pie. Would need two or three sets.,enough whole pie would need two three sets
Home_and_Kitchen_5,5.0,0,Very impressed with the quality. Its a great size bag and durable.,impressed quality great size bag durable
Home_and_Kitchen_5,5.0,0,Does what it is suppose to do. Hot water in a flash,suppose hot water flash
Home_and_Kitchen_5,4.0,0,"fantastic goblet, can store a lot of fluid like wine and beer!",fantastic goblet store lot fluid like wine beer
Home_and_Kitchen_5,5.0,0,Doesn't get warm even after sitting on it for hours.,doesnt get warm even sitting hours
Home_and_Kitchen_5,5.0,0,I can't believe the low price for such quality!  Love it!,cant believe low price quality love
Home_and_Kitchen_5,4.0,0,This is a reorder. Rated before whwn originally purchase.,reorder rated whwn originally purchase
Home_and_Kitchen_5,5.0,0,Makes a good cup of coffee and takes any of the cups,makes good cup coffee takes cups
Home_and_Kitchen_5,5.0,0,I ordered this for my husband...he loves the set...especially the noodle strainer:),ordered husbandhe loves setespecially noodle strainer
Home_and_Kitchen_5,1.0,0,Plastic threads in the socket and the bulbs sent do not fit.,plastic threads socket bulbs sent fit
Home_and_Kitchen_5,3.0,0,Nice. haven't totally unpacked it yet. is a gift. Styrofoam all over the place.,nice havent totally unpacked yet gift styrofoam place
Home_and_Kitchen_5,2.0,0,don't last long if you pull it along but otherwise it's ok,dont last long pull along otherwise ok
Home_and_Kitchen_5,5.0,0,Exactly what I was looking for.  Love that they are clear.,exactly looking love clear
Home_and_Kitchen_5,5.0,0,These are great toilet brush holders. Sleek design and appear well made,great toilet brush holders sleek design appear well made
Home_and_Kitchen_5,5.0,0,Excellent service; arrived quickly and as promised. This is a lovely lamp.,excellent service arrived quickly promised lovely lamp
Home_and_Kitchen_5,5.0,0,I loved this! Small little cookie cutter - does its job perfectly.,loved small little cookie cutter job perfectly
Home_and_Kitchen_5,4.0,0,"Makes keeping track of shoes easier, up off the floor and visible.",makes keeping track shoes easier floor visible
Home_and_Kitchen_5,5.0,0,Wonderful product.  Shipped promptly.  Ordered about ten sets a gifts.,wonderful product shipped promptly ordered ten sets gifts
Home_and_Kitchen_5,3.0,0,"very slow toasting, my rye bread becomes rock hard before it's toasted.",slow toasting rye bread becomes rock hard toasted
Home_and_Kitchen_5,3.0,0,"I do find it a bit too soft, but overall it's ok.",find bit soft overall ok
Home_and_Kitchen_5,4.0,0,I bought 10 of them and one of the corners was broken.,bought one corners broken
Home_and_Kitchen_5,5.0,0,"I want more
The perfect pasta,cereal,ice cream,soup bowl ever perfect size for cereal",want perfect pastacerealice creamsoup bowl ever perfect size cereal
Home_and_Kitchen_5,5.0,0,I love the Blue Air product and these filter covers are awesome!,love blue air product filter covers awesome
Home_and_Kitchen_5,5.0,0,Love it! Good quality and nice soft night light and noise variations,love good quality nice soft night light noise variations
Home_and_Kitchen_5,2.0,0,worked OK the one time before it fell apart and became unusable,worked ok one time fell apart became unusable
Home_and_Kitchen_5,5.0,0,Is s good strong suction vacuume. World's good an the carpet also.,good strong suction vacuume worlds good carpet also
Home_and_Kitchen_5,5.0,0,Nice floral. no dead heading and no watering.,nice floral dead heading watering
Home_and_Kitchen_5,5.0,0,The lghts work beautifully and are very bright.,lghts work beautifully bright
Home_and_Kitchen_5,5.0,0,Worked for my rum infused chocolate covered strawberries and molded chocolate hearts.,worked rum infused chocolate covered strawberries molded chocolate hearts
Home_and_Kitchen_5,5.0,0,The shells are beautiful and just what I'm looking for.  Thanks.,shells beautiful im looking thanks
Home_and_Kitchen_5,5.0,0,"Good quality, great price.  A tad loose on my 15"" mattress.",good quality great price tad loose mattress
Home_and_Kitchen_5,5.0,0,very sturdy and a great addition to our eat in breakfast nook.,sturdy great addition eat breakfast nook
Home_and_Kitchen_5,5.0,0,"Classic, sturdy and functional.  Perfect for keeping honey at room temperature.",classic sturdy functional perfect keeping honey room temperature
Home_and_Kitchen_5,5.0,0,"Wonderful!!!!! Great size, throw them in the dishwasher - these area GREAT!!!!!",wonderful great size throw dishwasher area great
Home_and_Kitchen_5,1.0,0,This one came to me broken!! The handle was a broken piece!,one came broken handle broken piece
Home_and_Kitchen_5,5.0,0,"Sturdy,  holds all my Camis and makes them easy to access.",sturdy holds camis makes easy access
Home_and_Kitchen_5,5.0,1,Beautiful shower curtain. Just what I wanted. Looks good in my bathroom.,beautiful shower curtain wanted looks good bathroom
Home_and_Kitchen_5,5.0,1,I have used these containers for a couple of weeks and I really love them. I have one in,used containers couple weeks really love one
Home_and_Kitchen_5,5.0,1,Love the way the top holds the suction cups. I also love that the suction cups are,love way top holds suction cups also love suction cups
Home_and_Kitchen_5,5.0,1,"Love the candles...have ordered more...also, have had the candles burn for a couple of weeks",love candleshave ordered morealso candles burn couple weeks
Home_and_Kitchen_5,5.0,1,"Used as a white elephant, it's just too thin for my liking.",used white elephant thin liking
Home_and_Kitchen_5,5.0,1,My daughters loves it!  We have had it for a few months now and it's been great,daughters loves months great
Home_and_Kitchen_5,5.0,1,"For a single cup of coffee, you can feel the coffee taste fresher, the coffee tastes lighter",single cup coffee feel coffee taste fresher coffee tastes lighter
Home_and_Kitchen_5,1.0,1,Not what I expected my old ones to be. I will keep them for the future.,expected old ones keep future
Home_and_Kitchen_5,5.0,1,unpacked and used as soon as it arrived.  I was a little surprised how well this one,unpacked used soon arrived little surprised well one
Home_and_Kitchen_5,2.0,1,"Very flimsy for blackout curtains. Not an easy task to put together. Also, the dimensions are",flimsy blackout curtains easy task put together also dimensions
Home_and_Kitchen_5,5.0,1,"A standard christmas present for a friend, she loves it.

The only reason I gave",standard christmas present friend loves reason gave
Home_and_Kitchen_5,5.0,1,"Looks fantastic in my guest room. The only problem is that it's not really a vacuum, but",looks fantastic guest room problem really vacuum
Home_and_Kitchen_5,5.0,1,So easy to put up!  I love the look and feel of this pillow.,easy put love look feel pillow
Home_and_Kitchen_5,5.0,1,I absolutely love it.  We have had it for a few months now and it's been great,absolutely love months great
Home_and_Kitchen_5,5.0,1,"Fits my 32 oz. Ozark, and I love the fact that it comes with a small",fits oz ozark love fact comes small
Home_and_Kitchen_5,5.0,1,Such an amazing product and looks amazing in the kitchen. I will definitely buy again!Very pretty.,amazing product looks amazing kitchen definitely buy againvery pretty
Home_and_Kitchen_5,5.0,1,Perfect size for eggs for a couple of reasons.  I need a lot of egg whites and they,perfect size eggs couple reasons need lot egg whites
Home_and_Kitchen_5,5.0,1,"Great straws - very durable and will last a long time.

The only reason I gave",great straws durable last long time reason gave
